case_id,architecture,risk_after_change,disposition,technical_validity,money_profile,requested_refund,authority_maximum_configured_input,authority_maximum_enforced,expected_execution,condition_confirmation,transfer_owner,materiality,authority_state,governance_workflow,resulting_authority,enforceable_boundary,actual_execution,prediction_comparison,control_assertion,browser_validation,independent_classification,reason,anomaly,reproduction_notes
C091,SAME_LAYER_REAUTHORIZATION,MEDIUM,TRANSFER,PASS,ABOVE_LIMIT,400.00,250.00,N/A,ALLOW,N/A,ACTOR-GOVERNANCE,MATERIAL,NO NEW AUTHORITY CREATED,TRANSFER disposition applied,NONE,NONE CREATED,BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,"TRANSFER correctly creates no executable authority (authorityCreated=false) and no boundary; execution BLOCKs with 'No executable authority was created by the governance decision.' regardless of architecture, technical validity, or requested amount -- matching the specified semantics for TRANSFER precisely.",,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$400.00; Governance disposition=TRANSFER; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C092,SAME_LAYER_REAUTHORIZATION,MEDIUM,TRANSFER,PASS,ABOVE_LIMIT,400.00,250.00,N/A,BLOCK,N/A,ACTOR-GOVERNANCE,MATERIAL,NO NEW AUTHORITY CREATED,TRANSFER disposition applied,NONE,NONE CREATED,BLOCK,MATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,"TRANSFER correctly creates no executable authority (authorityCreated=false) and no boundary; execution BLOCKs with 'No executable authority was created by the governance decision.' regardless of architecture, technical validity, or requested amount -- matching the specified semantics for TRANSFER precisely.",,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$400.00; Governance disposition=TRANSFER; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C093,SAME_LAYER_REAUTHORIZATION,MEDIUM,TRANSFER,FAIL,BELOW_LIMIT,200.00,250.00,N/A,ALLOW,N/A,ACTOR-GOVERNANCE,MATERIAL,NO NEW AUTHORITY CREATED,TRANSFER disposition applied,NONE,NONE CREATED,BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,"TRANSFER correctly creates no executable authority (authorityCreated=false) and no boundary; execution BLOCKs with 'No executable authority was created by the governance decision.' regardless of architecture, technical validity, or requested amount -- matching the specified semantics for TRANSFER precisely.",,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$200.00; Governance disposition=TRANSFER; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C094,SAME_LAYER_REAUTHORIZATION,MEDIUM,TRANSFER,FAIL,BELOW_LIMIT,200.00,250.00,N/A,BLOCK,N/A,ACTOR-GOVERNANCE,MATERIAL,NO NEW AUTHORITY CREATED,TRANSFER disposition applied,NONE,NONE CREATED,BLOCK,MATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,"TRANSFER correctly creates no executable authority (authorityCreated=false) and no boundary; execution BLOCKs with 'No executable authority was created by the governance decision.' regardless of architecture, technical validity, or requested amount -- matching the specified semantics for TRANSFER precisely.",,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$200.00; Governance disposition=TRANSFER; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C095,SAME_LAYER_REAUTHORIZATION,MEDIUM,TRANSFER,FAIL,ABOVE_LIMIT,400.00,250.00,N/A,ALLOW,N/A,ACTOR-GOVERNANCE,MATERIAL,NO NEW AUTHORITY CREATED,TRANSFER disposition applied,NONE,NONE CREATED,BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,"TRANSFER correctly creates no executable authority (authorityCreated=false) and no boundary; execution BLOCKs with 'No executable authority was created by the governance decision.' regardless of architecture, technical validity, or requested amount -- matching the specified semantics for TRANSFER precisely.",,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$400.00; Governance disposition=TRANSFER; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C096,SAME_LAYER_REAUTHORIZATION,MEDIUM,TRANSFER,FAIL,ABOVE_LIMIT,400.00,250.00,N/A,BLOCK,N/A,ACTOR-GOVERNANCE,MATERIAL,NO NEW AUTHORITY CREATED,TRANSFER disposition applied,NONE,NONE CREATED,BLOCK,MATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,"TRANSFER correctly creates no executable authority (authorityCreated=false) and no boundary; execution BLOCKs with 'No executable authority was created by the governance decision.' regardless of architecture, technical validity, or requested amount -- matching the specified semantics for TRANSFER precisely.",,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$400.00; Governance disposition=TRANSFER; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C097,SAME_LAYER_REAUTHORIZATION,MEDIUM,SUSPEND,PASS,BELOW_LIMIT,200.00,250.00,N/A,ALLOW,N/A,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=SUSPENDED",SUSPEND disposition applied,authority exists but status=SUSPENDED (not enforceable),NONE CREATED,BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,SUSPEND correctly creates a new authority record with status=SUSPENDED (not ACTIVE) and boundaryCreated=false ('Only ACTIVE authority can create an executable boundary.'); execution BLOCKs with 'No enforceable boundary was created.' Historical authority remains reconstructable via the authority record. Matches specified SUSPEND semantics precisely.,,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$200.00; Governance disposition=SUSPEND; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C098,SAME_LAYER_REAUTHORIZATION,MEDIUM,SUSPEND,PASS,BELOW_LIMIT,200.00,250.00,N/A,BLOCK,N/A,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=SUSPENDED",SUSPEND disposition applied,authority exists but status=SUSPENDED (not enforceable),NONE CREATED,BLOCK,MATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,SUSPEND correctly creates a new authority record with status=SUSPENDED (not ACTIVE) and boundaryCreated=false ('Only ACTIVE authority can create an executable boundary.'); execution BLOCKs with 'No enforceable boundary was created.' Historical authority remains reconstructable via the authority record. Matches specified SUSPEND semantics precisely.,,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$200.00; Governance disposition=SUSPEND; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C099,SAME_LAYER_REAUTHORIZATION,MEDIUM,SUSPEND,PASS,ABOVE_LIMIT,400.00,250.00,N/A,ALLOW,N/A,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=SUSPENDED",SUSPEND disposition applied,authority exists but status=SUSPENDED (not enforceable),NONE CREATED,BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,SUSPEND correctly creates a new authority record with status=SUSPENDED (not ACTIVE) and boundaryCreated=false ('Only ACTIVE authority can create an executable boundary.'); execution BLOCKs with 'No enforceable boundary was created.' Historical authority remains reconstructable via the authority record. Matches specified SUSPEND semantics precisely.,,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$400.00; Governance disposition=SUSPEND; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C100,SAME_LAYER_REAUTHORIZATION,MEDIUM,SUSPEND,PASS,ABOVE_LIMIT,400.00,250.00,N/A,BLOCK,N/A,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=SUSPENDED",SUSPEND disposition applied,authority exists but status=SUSPENDED (not enforceable),NONE CREATED,BLOCK,MATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,SUSPEND correctly creates a new authority record with status=SUSPENDED (not ACTIVE) and boundaryCreated=false ('Only ACTIVE authority can create an executable boundary.'); execution BLOCKs with 'No enforceable boundary was created.' Historical authority remains reconstructable via the authority record. Matches specified SUSPEND semantics precisely.,,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$400.00; Governance disposition=SUSPEND; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C101,SAME_LAYER_REAUTHORIZATION,MEDIUM,SUSPEND,FAIL,BELOW_LIMIT,200.00,250.00,N/A,ALLOW,N/A,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=SUSPENDED",SUSPEND disposition applied,authority exists but status=SUSPENDED (not enforceable),NONE CREATED,BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,SUSPEND correctly creates a new authority record with status=SUSPENDED (not ACTIVE) and boundaryCreated=false ('Only ACTIVE authority can create an executable boundary.'); execution BLOCKs with 'No enforceable boundary was created.' Historical authority remains reconstructable via the authority record. Matches specified SUSPEND semantics precisely.,,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$200.00; Governance disposition=SUSPEND; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C102,SAME_LAYER_REAUTHORIZATION,MEDIUM,SUSPEND,FAIL,BELOW_LIMIT,200.00,250.00,N/A,BLOCK,N/A,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=SUSPENDED",SUSPEND disposition applied,authority exists but status=SUSPENDED (not enforceable),NONE CREATED,BLOCK,MATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,SUSPEND correctly creates a new authority record with status=SUSPENDED (not ACTIVE) and boundaryCreated=false ('Only ACTIVE authority can create an executable boundary.'); execution BLOCKs with 'No enforceable boundary was created.' Historical authority remains reconstructable via the authority record. Matches specified SUSPEND semantics precisely.,,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$200.00; Governance disposition=SUSPEND; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C103,SAME_LAYER_REAUTHORIZATION,MEDIUM,SUSPEND,FAIL,ABOVE_LIMIT,400.00,250.00,N/A,ALLOW,N/A,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=SUSPENDED",SUSPEND disposition applied,authority exists but status=SUSPENDED (not enforceable),NONE CREATED,BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,SUSPEND correctly creates a new authority record with status=SUSPENDED (not ACTIVE) and boundaryCreated=false ('Only ACTIVE authority can create an executable boundary.'); execution BLOCKs with 'No enforceable boundary was created.' Historical authority remains reconstructable via the authority record. Matches specified SUSPEND semantics precisely.,,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$400.00; Governance disposition=SUSPEND; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C104,SAME_LAYER_REAUTHORIZATION,MEDIUM,SUSPEND,FAIL,ABOVE_LIMIT,400.00,250.00,N/A,BLOCK,N/A,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=SUSPENDED",SUSPEND disposition applied,authority exists but status=SUSPENDED (not enforceable),NONE CREATED,BLOCK,MATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,SUSPEND correctly creates a new authority record with status=SUSPENDED (not ACTIVE) and boundaryCreated=false ('Only ACTIVE authority can create an executable boundary.'); execution BLOCKs with 'No enforceable boundary was created.' Historical authority remains reconstructable via the authority record. Matches specified SUSPEND semantics precisely.,,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$400.00; Governance disposition=SUSPEND; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C105,SAME_LAYER_REAUTHORIZATION,MEDIUM,REFUSE,PASS,BELOW_LIMIT,200.00,250.00,N/A,ALLOW,N/A,N/A,MATERIAL,NO NEW AUTHORITY CREATED,REFUSE disposition applied,NONE,NONE CREATED,BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,"REFUSE correctly creates no executable authority (authorityCreated=false) and no boundary; execution BLOCKs with 'No executable authority was created by the governance decision.' regardless of architecture, technical validity, or requested amount -- matching the specified semantics for REFUSE precisely.",,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$200.00; Governance disposition=REFUSE; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C106,SAME_LAYER_REAUTHORIZATION,MEDIUM,REFUSE,PASS,BELOW_LIMIT,200.00,250.00,N/A,BLOCK,N/A,N/A,MATERIAL,NO NEW AUTHORITY CREATED,REFUSE disposition applied,NONE,NONE CREATED,BLOCK,MATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,PASS,"REFUSE correctly creates no executable authority (authorityCreated=false) and no boundary; execution BLOCKs with 'No executable authority was created by the governance decision.' regardless of architecture, technical validity, or requested amount -- matching the specified semantics for REFUSE precisely.",,Load default; set Reauthorization architecture=SAME_LAYER_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$200.00; Governance disposition=REFUSE; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
